103.0,104.3,188.8,67.2,56.2,3045.0,130.0,3.62,3.15,7.5,162.0,5100.0,17.0,22.0,18420.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,2.0,4.0,2.0,-2
129.0,98.8,177.8,66.5,53.7,2385.0,122.0,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,10595.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,1
104.0,93.1,159.1,64.2,54.1,1900.0,91.0,3.03,3.15,9.0,68.0,5000.0,31.0,38.0,6095.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,1
106.0,96.5,167.5,65.2,53.3,2289.0,110.0,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,9095.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0
94.0,97.3,171.7,65.5,55.7,2212.0,109.0,3.19,3.4,9.0,85.0,5250.0,27.0,34.0,8195.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,4.0,2.0,2
74.0,104.3,188.8,67.2,57.5,3042.0,141.0,3.78,3.15,9.5,114.0,5400.0,24.0,28.0,16515.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,4.0,2.0,-1
74.0,104.3,188.8,67.2,57.5,3157.0,130.0,3.62,3.15,7.5,162.0,5100.0,17.0,22.0,18950.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,2.0,4.0,2.0,-1
103.0,94.5,170.2,63.8,53.5,2024.0,97.0,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,2.0,1.0,2.0,1
168.0,94.5,168.7,64.0,52.6,2300.0,98.0,3.24,3.08,9.4,112.0,6600.0,26.0,29.0,9538.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,4.0,2.0,1
153.0,96.3,173.0,65.4,49.4,2328.0,122.0,3.35,3.46,8.5,88.0,5000.0,25.0,32.0,8499.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,2.0,3
188.0,101.2,176.8,64.8,54.3,2765.0,164.0,3.31,3.19,9.0,121.0,4250.0,21.0,28.0,21105.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,0
